id,title,description,source,suggested_label,human_label,notes
14,"REST API is returning incorrect payment data, affecting our app","Our app is fetching incorrect payment data from the API, resulting in incorrect functionality. We need your help to resolve this ASAP.",synthetic,HIGH,CRITICAL,
64,Production Database Unreachable Causing System Failure,Our database has become unresponsive. This has caused our platform to crash. We can't afford downtime.,synthetic,CRITICAL,CRITICAL,
474,Minor typo identified within settings layout (#177),There is a minor spelling error in the account configuration tab where 'account' is misspelled with a single 'c'. Cosmetic fix.,Musanze Delivery App,LOW,LOW,Small spelling error found on the settings page.
233,SMTP relay server authentication failing (#275),The email dispatch queue is throwing credential errors on the /v1/send node. No activation links have left the platform since the morning update.,Rubavu Agri Market,HIGH,HIGH,New signup emails are not sending out today.
266,everything is broken,the system is down and nobody can do anything today.,Kimironko Shop System,MEDIUM,CRITICAL,The entire app is down. Customers cannot buy anything.
126,File Uploads Not Working with Large Files,"We're having trouble uploading large files, and it's causing issues with our data imports. Could you optimize the file upload process?",synthetic,MEDIUM,MEDIUM,
118,Unreliable Two-Factor Authentication with Google Auth,"We're experiencing issues with two-factor authentication when using Google Auth, resulting in incorrect authentication requests.",synthetic,MEDIUM,CRITICAL,
273,text not inside printed report (#521),we add words on screen but when downlod pdf file that text is gone paper look empty. check when free,Kanombe Cargo System,MEDIUM,MEDIUM,Text is missing when exporting reports to a paper file.
473,Complete session database corruption after deploy,"After the recent build pipeline finished, all users are kicked into a login loop. Token verification throws an unhandled null pointer error. Nobody can access dashboards.",Kigali Beauty Platform,CRITICAL,CRITICAL,Nobody can log in to work. Big emergency.
209,Unreliable payment checkout due to expired SSL cert,We've noticed an increase in failed payments since the SSL certificate expired. This is unacceptable and we need this fixed immediately. Our customers are being affected.,synthetic,HIGH,HIGH,
47,File Uploads Disabled Due to Excessive Resource Utilization,Our agents are unable to upload files to customer accounts. This has stopped our workflow. Please resolve ASAP.,synthetic,CRITICAL,CRITICAL,
50,Incomplete File Uploads,"Our cloud-based file storage is unable to complete file uploads, affecting client onboarding.",synthetic,CRITICAL,HIGH,
185,Analytics Dashboard Custom Field Display,"The custom fields on the analytics dashboard are not being displayed as expected, resulting in missing data. This requires manual intervention to update the reports.",synthetic,MEDIUM,MEDIUM,
25,Unsecured Data Storage Causing Compliance Issues,"We've discovered unsecured data storage, putting our organization at risk of non-compliance. Please resolve ASAP.",synthetic,CRITICAL,CRITICAL,
116,Analytics Dashboard Not Loading Correctly,"Our analytics dashboard is not loading properly, resulting in inaccurate data analysis. Critical for our business decisions",synthetic,HIGH,HIGH,
59,"User session timeout is set to 60 seconds, causing inconvenience","The short session timeout is causing users to be logged out frequently, which is frustrating for them. Can we increase the session timeout?",synthetic,HIGH,MEDIUM,
130,System Crash Loop Caused by Inconsistent Session Management,Our application is stuck in a continuous crash loop due to inconsistent session management. Please resolve now.,synthetic,CRITICAL,CRITICAL,
299,text not inside printed report (#366),we add words on screen but when downlod pdf file that text is gone paper look empty. check when free,Nyamirambo Retail App,MEDIUM,MEDIUM,Text is missing when exporting reports to a paper file.
332,system slow loading loop,open page take too long time then say timeout error. we cannot do reporting today because it loop. please check why slow,Gisenyi Hotel Booking,HIGH,HIGH,The system is loading too slow and timing out.
259,photo upload not work error,we try to put photo or paper pdf file inside but it say fail. we need this today for daily job please repair soon,Kigali Beauty Platform,HIGH,HIGH,File upload button is broken. Users cannot add attachments.
509,Critical system crash on payment module (#782),"Since the update at 3pm, users get a blank screen and 500 error when clicking pay. Affected domain: /api/checkout. Error code: GATEWAY_TIMEOUT. All users blocked.",Kanombe Cargo System,CRITICAL,CRITICAL,Mobile money payment is failing but taking customer money.
77,Email Notifications Delayed or Not Sent,Our users are reporting delayed or missing email notifications. This affects our communication with clients and vendors,synthetic,HIGH,MEDIUM,
383,File attachment module throwing errors (#553),Users are unable to upload any compliance documentation or image files. The system rejects the payload at 99% with an unhandled exception.,Musanze Delivery App,HIGH,HIGH,File upload button is broken. Users cannot add attachments.
219,Payment Processing Freeze,"All payments made via the platform are becoming frozen, preventing clients from making necessary transactions.",synthetic,CRITICAL,CRITICAL,
317,emails are down (#199),nobody is getting any automated responses from the portal today.,Rubavu Agri Market,HIGH,HIGH,New signup emails are not sending out today.
244,attachments broken,the upload section is not accepting any files from our side.,Musanze Delivery App,HIGH,HIGH,File upload button is broken. Users cannot add attachments.
426,Critical system crash on payment module (#275),"Since the update at 3pm, users get a blank screen and 500 error when clicking pay. Affected domain: /api/checkout. Error code: GATEWAY_TIMEOUT. All users blocked.",Musanze Delivery App,HIGH,CRITICAL,Mobile money payment is failing but taking customer money.
357,Request to alter UI button accent hex code (#832),Could we update the primary action button color to a blue accent to better match our corporate identity system guidelines? Low priority.,Butare School Portal,LOW,LOW,Client wants to change a button color from green to blue.
85,Subscription Renewal Notifications Not Sent,"We're not receiving subscription renewal notifications, which is causing us to miss payments. Can you investigate this issue?",synthetic,MEDIUM,MEDIUM,
8,Missing Invoice Generation,"Invoices are being generated with incorrect dates, causing discrepancies in client records. We can't afford to delay this fix.",synthetic,CRITICAL,CRITICAL,
52,Error on Integration with Zendesk,Our Zendesk integration is failing with an error. This affects our team's ticket management and customer support,synthetic,HIGH,HIGH,
294,Database replication failure causing mass data loss (#780),The core data cluster has failed after the last deploy. Active client records are no longer visible on any dashboard.,Musanze Delivery App,CRITICAL,CRITICAL,All client records are missing from the screen. Team is stuck.
68,Database Backups Not Running,"Backup jobs aren't running as scheduled, putting our data at risk of permanent loss during the next disaster.",synthetic,CRITICAL,CRITICAL,
119,Minor Wording Issue in Audit Log Documentation,The wording in the audit log documentation could be clearer and easier to understand.,synthetic,LOW,LOW,
350,Request to alter UI button accent hex code (#299),Could we update the primary action button color to a blue accent to better match our corporate identity system guidelines? Low priority.,Gisenyi Hotel Booking,LOW,LOW,Client wants to change a button color from green to blue.
498,Total payment gateway checkout freeze (#599),The primary mobile money and card processing link has stopped working. Every live transaction is hanging indefinitely and failing.,Kigali Beauty Platform,CRITICAL,CRITICAL,Mobile money payment is failing but taking customer money.
306,system slow loading loop (#958),open page take too long time then say timeout error. we cannot do reporting today because it loop. please check why slow,Gisenyi Hotel Booking,HIGH,HIGH,The system is loading too slow and timing out.
169,Audit Logging Missing Critical Events,Our audit log is missing critical events that have occurred in the system. This makes it impossible to track security incidents,synthetic,HIGH,CRITICAL,
476,Inquiry regarding user onboarding manual availability (#634),Could you provide a quick reference guide or video tutorial covering the addition of new staff accounts for our upcoming internal training session?,Gisenyi Hotel Booking,LOW,LOW,Customer needs a simple guide on how to add a worker.
368,PDF export missing key custom data rows (#328),"When downloading the analytics dashboard summary, the generated file fails to render the customized narrative rows present in the web layout.",Kanombe Cargo System,MEDIUM,MEDIUM,Text is missing when exporting reports to a paper file.
222,Analytics Dashboard Filter Persistence Issue,The filter I selected on the dashboard doesn't stay applied. This is annoying as it takes extra steps to reset every time. Please fix soon.,synthetic,MEDIUM,LOW,
78,Invoice Generation Error Message,"The error message when generating an invoice is a bit confusing. Could you make it a bit clearer, please?",synthetic,LOW,LOW,
492,Severe performance latency causing gateway timeouts (#331),"The main analytical reports page is experiencing massive response delays, averaging 45 seconds before dropping the connection. Sales team cannot work.",Kimironko Shop System,CRITICAL,HIGH,The system is loading too slow and timing out.
287,Billing mismatch on monthly system invoice (#869),"The automated invoicing system generated an incorrect total for this period, billing $600 instead of our baseline retainer of $400.",Gitarama Pharmacy Web,MEDIUM,MEDIUM,Wrong bill total on the monthly client invoice.
494,Billing mismatch on monthly system invoice (#190),"The automated invoicing system generated an incorrect total for this period, billing $600 instead of our baseline retainer of $400.",Kanombe Cargo System,MEDIUM,MEDIUM,Wrong bill total on the monthly client invoice.
37,"Analytics Tool Down, Preventing Critical Business Insights","Our analytics tool is currently unavailable, hindering our ability to make informed decisions. Please resolve ASAP.",synthetic,CRITICAL,CRITICAL,
113,Audit Log Entries Could Include User Information,Thought it would be useful if the audit log entries included the user who made the changes.,synthetic,LOW,LOW,
431,Severe performance latency causing gateway timeouts (#565),"The main analytical reports page is experiencing massive response delays, averaging 45 seconds before dropping the connection. Sales team cannot work.",Kanombe Cargo System,HIGH,HIGH,The system is loading too slow and timing out.
315,hello site not working help (#239),the whole app is broken we click click nothing happens screen is white blank please help fast business stop,Musanze Delivery App,CRITICAL,CRITICAL,The entire app is down. Customers cannot buy anything.
324,Database query causing 504 gateway timeout on reports,"The SQL query for gathering monthly sales metrics lacks an index on the client_id column, causing a 45 second lock. The sales team cannot open reports.",Gitarama Pharmacy Web,HIGH,HIGH,The system is loading too slow and timing out.
322,Minor typo identified within settings layout,There is a minor spelling error in the account configuration tab where 'account' is misspelled with a single 'c'. Cosmetic fix.,Gisenyi Hotel Booking,LOW,LOW,Small spelling error found on the settings page.
125,User Roles and Permissions,When assigning user roles I wish the permission list was a bit more detailed. Just a thought,synthetic,LOW,LOW,
376,Critical system crash on payment module (#490),"Since the update at 3pm, users get a blank screen and 500 error when clicking pay. Affected domain: /api/checkout. Error code: GATEWAY_TIMEOUT. All users blocked.",Kimironko Shop System,CRITICAL,CRITICAL,Mobile money payment is failing but taking customer money.
75,Delayed Ticket Assignments to Support Agents,"Our ticket assignments are being delayed, resulting in prolonged response times. We're breaching SLA and need urgent assistance",synthetic,HIGH,MEDIUM,
31,Authentication Failure on Mobile App,"Our mobile app is continuously authenticating with incorrect credentials, causing user frustration.",synthetic,CRITICAL,CRITICAL,
109,Webhook Delivery Notification Settings Confusing,"When configuring webhook delivery settings, the 'Notification' dropdown could be clearer. Just a thought, no rush.",synthetic,LOW,LOW,
335,app died (#782),it just stopped working and shows a blank white screen since morning.,Butare School Portal,CRITICAL,CRITICAL,The screen is frozen for everyone. Urgent fix needed.
268,THERE IS A TYPO ON THE SETTINGS PAGE!!!,IT SAYS ACOUNT INSTEAD OF ACCOUNT FIX THIS MINOR SPELLING MISTAKE IN THE NEXT SPRINT UPDATE!!,Butare School Portal,LOW,LOW,Small spelling error found on the settings page.
365,THERE IS A TYPO ON THE SETTINGS PAGE!!! (#513),IT SAYS ACOUNT INSTEAD OF ACCOUNT FIX THIS MINOR SPELLING MISTAKE IN THE NEXT SPRINT UPDATE!!,Rubavu Agri Market,LOW,LOW,Small spelling error found on the settings page.
127,Invoice Generation Delay After Payment,"We're experiencing a delay after making a payment, and it's taking longer than expected for the invoice to be generated. Could you speed up this process?",synthetic,MEDIUM,MEDIUM,
69,Third-party integration with Stripe is throwing errors,"The integration is causing issues with our Stripe payments, resulting in lost revenue. We're counting on your prompt attention to this issue.",synthetic,HIGH,HIGH,
497,money go out but order fail (#254),customer buy things but payment say error. mobile money take their cash but no order inside system. big problem help,Gitarama Pharmacy Web,CRITICAL,CRITICAL,Mobile money payment is failing but taking customer money.
135,You just broke my browser with the latest update!!!,"Seriously though, the new update made my browser hang every time I open the app. Can you please roll back to the previous version?",synthetic-edge,LOW,LOW,
152,Subscription Cancellation Policy,I wish it was easier to display our subscription cancellation policy,synthetic,LOW,LOW,
248,app died (#526),it just stopped working and shows a blank white screen since morning.,Gisenyi Hotel Booking,CRITICAL,CRITICAL,The screen is frozen for everyone. Urgent fix needed.
167,Database Corruption Causing System Failure,"Our database has become corrupted, causing our platform to fail. We need a fix to recover our data.",synthetic,CRITICAL,CRITICAL,
258,Database replication failure causing mass data loss,The core data cluster has failed after the last deploy. Active client records are no longer visible on any dashboard.,Rubavu Agri Market,CRITICAL,CRITICAL,All client records are missing from the screen. Team is stuck.
454,login not open code error (#735),everyone try to enter password but it say wrong token loop. nobody can do work today please fix now now,Butare School Portal,LOW,CRITICAL,Nobody can log in to work. Big emergency.
138,Analytics Dashboard Filter,It'd be awesome if the analytics dashboard had filters for date ranges,synthetic,LOW,LOW,
104,Security Alert: Suspicious API Activity,"Our security monitoring detected an unusual spike in API activity, requiring immediate investigation.",synthetic,CRITICAL,CRITICAL,
90,Third-Party Integration with Stripe Failing Silently,We are unable to complete transactions with Stripe due to a failed integration. This affects our core revenue stream and we're breaching SLA. Escalation necessary,synthetic,HIGH,HIGH,
355,Critical system crash on payment module,"Since the update at 3pm, users get a blank screen and 500 error when clicking pay. Affected domain: /api/checkout. Error code: GATEWAY_TIMEOUT. All users blocked.",Gitarama Pharmacy Web,CRITICAL,CRITICAL,Mobile money payment is failing but taking customer money.
354,reports are loading slowly taking 10 seconds,the main analytical layout page takes more than 10 seconds to load. it doesn't fail but it makes daily workflow sluggish.,Kanombe Cargo System,MEDIUM,MEDIUM,The system clock is showing the wrong time zone.
396,PDF layout stream omitting custom text blocks,"The export module is failing to map the data stream variable to the document layout, causing blank rows in downloaded reports while web view is fine.",Kimironko Shop System,MEDIUM,MEDIUM,Text is missing when exporting reports to a paper file.
43,Login Issues with SSO Integration,Our SSO integration is causing login issues for our users. Unacceptable experience and urgent fix needed,synthetic,HIGH,CRITICAL,
149,Customisation for Email Templates,It'd be super helpful if we could customise email templates a bit more,synthetic,LOW,LOW,
61,Incorrect User Role Display on Profile,"The user role displayed on the user profile is incorrect, showing an outdated role rather than the current one. Please resolve this as soon as possible.",synthetic,MEDIUM,LOW,
22,API Rate Limiting Failure Exposing User Account Information,"Our API has been abused, exposing sensitive user data. We need this fixed today to prevent a security breach.",synthetic,CRITICAL,CRITICAL,
58,Two-factor authentication is not working for users with certain phones,"Our users are experiencing issues with 2FA on certain phones, which is creating security concerns. Can this be resolved today?",synthetic,HIGH,HIGH,
382,CHANGE THIS UGLY BUTTON COLOR TO BLUE!!!,THE GREEN COLOR DOES NOT MATCH OUR BRAND Guidelines AT ALL CHANGE IT TO BLUE WHEN YOU HAVE A MINUTE!!,Butare School Portal,LOW,LOW,Client wants to change a button color from green to blue.
62,Password Reset Page Font Size,"The font is a bit small on the password reset page. Making it a bit bigger would be great, thanks.",synthetic,LOW,LOW,
360,Typo correction in settings menu localization file (#721),The string asset for account_label contains a typo where 'account' is rendered as 'acount'. This needs to be polished in the next patch update.,Butare School Portal,LOW,LOW,Small spelling error found on the settings page.
367,login not open code error (#723),everyone try to enter password but it say wrong token loop. nobody can do work today please fix now now,Rubavu Agri Market,CRITICAL,CRITICAL,Nobody can log in to work. Big emergency.
70,Inconsistent User Roles and Permissions Causing Data Loss,"Our user access controls are malfunctioning, leading to inconsistent data access. Please resolve ASAP to prevent further losses.",synthetic,CRITICAL,CRITICAL,
71,Logo is not centered on mobile.,I'm using the app on my mobile and the logo is not centered. Can you please fix it?,synthetic-edge,LOW,LOW,
409,DASHBOARD LOADING FOREVER!!!,THE SYSTEM IS SO SLOW IT TAKES 3 MINUTES THEN GIVES TIMEOUT ERROR WE CANNOT SEE THE DAILY REPORTS TODAY!!,Nyamirambo Retail App,MEDIUM,HIGH,The system is loading too slow and timing out.
480,login not open code error (#518),everyone try to enter password but it say wrong token loop. nobody can do work today please fix now now,Kanombe Cargo System,CRITICAL,CRITICAL,Nobody can log in to work. Big emergency.
46,You just broke my favorite feature!!!,I really liked being able to sort by date. Can you please bring it back?,synthetic-edge,LOW,LOW,
521,EMAILS ARE NOT GOING TO CLIENTS!!! (#714),NEW SIGNUP EMAILS ARE FULLY STUCK AND CUSTOMERS ARE COMPLAINING FIX THIS NOW TODAY!!,Musanze Delivery App,HIGH,HIGH,New signup emails are not sending out today.
336,system slow loading loop (#901),open page take too long time then say timeout error. we cannot do reporting today because it loop. please check why slow,Butare School Portal,HIGH,HIGH,The system is loading too slow and timing out.
452,Database query causing 504 gateway timeout on reports (#823),"The SQL query for gathering monthly sales metrics lacks an index on the client_id column, causing a 45 second lock. The sales team cannot open reports.",Kigali Beauty Platform,HIGH,HIGH,The system is loading too slow and timing out.
195,Authentication Loop Crash,"App crashes when attempting to authenticate, causing loss of user sessions and data. Please resolve as soon as possible.",synthetic,CRITICAL,CRITICAL,
146,Colour Scheme Consistency,I've noticed that the colour scheme isn't entirely consistent across the analytics dashboard. Just a minor suggestion,synthetic,LOW,LOW,
173,File Uploads Could Support More File Extensions,"When uploading files, it would be great if we could upload more file types than just PDFs.",synthetic,LOW,LOW,
165,"System failure, total collapse.","The app's API is not responding, leading to errors and data inconsistencies. This will compromise our business.",synthetic-edge,CRITICAL,CRITICAL,
279,Inquiry regarding documentation assets for multi-tenant administration (#135),We are setting up internal knowledge base articles and require the video walkthrough link for adding and configuring new corporate roles.,Kimironko Shop System,HIGH,LOW,Customer needs a simple guide on how to add a worker.
400,pdf download missing data (#227),the exported file doesn't match what we see on our web dashboard layer.,Remera Tax Portal,MEDIUM,MEDIUM,Text is missing when exporting reports to a paper file.
289,text not inside printed report (#710),we add words on screen but when downlod pdf file that text is gone paper look empty. check when free,Remera Tax Portal,MEDIUM,MEDIUM,Text is missing when exporting reports to a paper file.
232,Invoice microservice rounding error on calculation (#956),"Invoice #2938 shows a subtotal of $600 due to a tax configuration error, which contradicts the fixed $400 amount stated in our contract parameters.",Butare School Portal,MEDIUM,MEDIUM,Wrong bill total on the monthly client invoice.
378,Production server completely unreachable,We are experiencing an unrecoverable system outage. All active API nodes are throwing a blank 500 error page. Operations are fully stopped.,Nyamirambo Retail App,CRITICAL,CRITICAL,The main link is completely broken. Business is stopped.
183,Session Management Issue with IP Address Blocking,"Our IP address blocking feature is having trouble persisting, resulting in unexpected logins from blocked IP addresses. Please fix soon.",synthetic,MEDIUM,MEDIUM,
106,Minor Color Scheme Issue in Email Notifications,The color scheme in the email notifications looks a bit off-brand.,synthetic,LOW,LOW,
395,File attachment module throwing errors (#445),Users are unable to upload any compliance documentation or image files. The system rejects the payload at 99% with an unhandled exception.,Nyamirambo Retail App,HIGH,HIGH,File upload button is broken. Users cannot add attachments.
162,Critical CSV Export Failure,"A crucial CSV export for our regulatory compliance is failing, requiring an immediate resolution.",synthetic,CRITICAL,CRITICAL,
